309,"There are real beds for eight, one pull out couch, and one single mattress available. Linens, sheets, towels, kitchen staples, breakfast foods, and basic toiletries provided. Games, toys and books are here for your use, make themselves at home. Please leave the house in the condition that you found it. This unit is on the second and third floors of a two-family I own, and I have tenants below. Please be respectful of them, and my neighbors, and keep noise to a minimum after 11pm and before 7am. Thank you!"
310,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o"
311,No parties. No overnight guests. Please use your time in the city to get out and explore and use the apartment as an experience to stay in a neighborhood where you'll never find a hotel! You are so close to everything!
312,No smoking except smoke deck.
313,"No pets, and no smoking indoors."
314,"A list of house details, rules and local information will be provided upon arrival."
315,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use green cups, bowls, utensils and plates and  Store dry foods in 2nd tall pantry cabinet for your personal food storage and store food in the fridge on the 2nd row Guests may not have additional guests without clearing them with me first"
316,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use white cups, bowls, utensils and plates and  Store dry foods in pantry cabinet below the microwave for your personal food storage and store food in the fridge on the left half of the 3rd row Guests may not have additional guests without clearing them with me first"
317,"No street shoes in the house, please, but especially not in the bedrooms. We recycle - make sure you do too while you're here. It's single stream so very easy -ask if you're not sure how it works. Check-in and check-out times are flexible all days except Sunday where check-out is by 11 a.m."
318,- Guests can smoke outside the building in my backyard if they smoke. - Please arrive at or after 6:30pm as I work during the day and before 11:30pm.
319,Shoes-off home Respectful Friendly Quiet No smoking of any substance on the property No pets Leave things as they were found Clean up after yourself Reminder: Rest of apartment (kitchen or living room) not available to guests  Guests may not have additional guests without clearing them with Celia or Jonathan.
320,"Pets are cool (just clean up after them!), smoking outside is allowed, and alcohol/coming home drunk is totally ok. If you drink our alcohol then please help replace it or chip in! Otherwise, we're pretty simple college guys who enjoy being social."
321,"Starting mid-November, I am looking for a longer-term guest (2+ months); someone who is responsible and employed outside of the home. A sublease agreement will need to be signed for any stay longer than one month."
322,"Just be clean, be tidy, be yourself and enjoy your stay."
323,Will send it as soon as reservation is confirmed.
324,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests. We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Non-smoker preferred.  2. No loud music or TV etc.  3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  6. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or some k"
